# Loads the data for the Buses and assigns the columns
param: BUS: bus_num bus_Pd:= 
467	467	53.484001
468	468	26.754999
469	469	6.681
470	470	0
471	471	17.659
472	472	3.125
473	473	3.572
474	474	3.572
475	475	19.611
476	476	8.02
477	477	8.02
478	478	21.396999
479	479	13.378
480	480	8.913
481	481	9.499
482	482	27.202
483	483	32.096001
484	484	12.485
485	485	41.007999
486	486	9.806
487	487	11.233
488	488	1.751
489	489	19.611
490	490	16.056999
491	491	32.096001
492	492	8.913
493	493	39.231998
494	494	33.882
495	495	9.806
496	496	10.699
497	497	21.396999
498	498	21.396999
499	499	18.753
500	500	4.465
501	501	46.356998
502	502	35.667999
503	503	16.056999
504	504	23.183001
505	505	24.076
506	506	15.164
507	507	24.076
508	508	27.648001
509	509	10.607
510	510	4.911
511	511	14.271
512	512	6.504
513	513	0
514	514	28.506001
515	515	32.123001
516	516	0
517	517	0
518	518	0
519	519	0
520	520	9.893
521	521	6.576
522	522	14.629
523	523	4.59
524	524	17.834
525	525	19.349001
526	526	11.417
527	527	4.911
528	528	6.951
529	529	5.716
530	530	4.465
531	531	3.572
532	532	6.855
533	533	10.699
534	534	7.302
535	535	0.893
536	536	14.403
537	537	5.237
538	538	8.358
539	539	0
540	540	0.953
541	541	2.889
542	542	7.972
543	543	13.662
544	544	2.558
545	545	19.156
546	546	0
547	547	17.239
548	548	6.732
549	549	13.474
550	550	3.852
551	551	8.658
552	552	11.198
553	553	13.999
554	554	3.327
555	555	3.327
556	556	19.658001
557	557	14.874
558	558	5.253
559	559	6.535
560	560	9.622
561	561	11.986
562	562	11.986
563	563	10.672
564	564	0
565	565	0
566	566	11.11
567	567	4.815
568	568	0
569	569	0
570	570	7.17
571	571	8.483
572	572	10.759
573	573	2.889
574	574	1.926
575	575	7.695
576	576	0
577	577	5.253
578	578	19.156
579	579	2.889
580	580	7.871
581	581	10.06
582	582	5.953
583	583	13.474
584	584	10.234
585	585	16.101
586	586	7.345
587	587	0
588	588	11.022
589	589	8.658
590	590	12.773
591	591	11.636
592	592	3.327
593	593	11.986
594	594	7.695
595	595	2.977
596	596	5.078
597	597	3.94
598	598	3.94
599	599	3.152
600	600	9.622
601	601	6.732
602	602	4.815
603	603	32.629002
604	604	23.971001
605	605	7.695
606	606	0.788
607	607	3.59
608	608	1.926
609	609	4.553
610	610	4.996
611	611	4.815
612	612	11.373
613	613	11.373
614	614	0
615	615	30.702999
616	616	6.294
617	617	0
618	618	7.695
619	619	15.838
620	620	8.483
621	621	6.208
622	622	0.963
623	623	22.921
624	624	7.17
625	625	9.097
626	626	36.910999
627	627	11.986
628	628	19.156
629	629	9.535
630	630	22.57
631	631	9.885
632	632	11.787
633	633	7.622
634	634	0
635	635	10.672
636	636	6.732
637	637	6.208
638	638	2.852
639	639	13.4
640	640	5.866
641	641	13.488
642	642	8.622
643	643	8.571
644	644	0
645	645	0
646	646	3.852
647	647	13.05
648	648	8.895
649	649	12.05
650	650	7.622
651	651	20.57
652	652	7.608
653	653	11.123
654	654	6.732
655	655	3.852
656	656	3.765
657	657	12.718
658	658	11.11
659	659	1.926
660	660	7.695
661	661	1.401
662	662	0
663	663	0
664	664	44.345001
665	665	26.860001
666	666	6.732
667	667	14.874
668	668	2.364
669	669	5.253
670	670	22.658001
671	671	8.308
672	672	1.926
673	673	8.658
674	674	5.921
675	675	1.751
676	676	2.364
677	677	8.308
678	678	22.045
679	679	22.045
680	680	0.963
681	681	69.970001
682	682	0
683	683	14.438
684	684	21.082001
685	685	9.097
686	686	9.972
687	687	0.963
688	688	10.497
689	689	10.497
690	690	8.134
691	691	1.401
692	692	5.253
693	693	6.996
694	694	9.447
695	695	1.401
696	696	5.866
697	697	3.765
698	698	5.953
699	699	23.445999
700	700	10.103
701	701	2.666
702	702	11.113
703	703	20.665001
704	704	10.563
705	705	21.709999
706	706	10.103
707	707	10.103
708	708	14.699
709	709	20.114
710	710	2.022
711	711	4.413
712	712	21.044001
713	713	17.653
714	714	13.228
715	715	5.516
716	716	2.206
717	717	2.206
718	718	16.629999
719	719	18.101
720	720	18.653
721	721	6.159
722	722	11.205
723	723	6.334
724	724	12.585
725	725	5.975
726	726	0
727	727	0
728	728	3.034
729	729	17.733
730	730	18.101
731	731	6.609
732	732	3.769
733	733	1.011
734	734	0
735	735	6.091
736	736	4.045
737	737	11.963
738	738	10.563
739	739	12.493
740	740	11.113
741	741	10.103
742	742	2.85
743	743	6.426
744	744	1.379
745	745	6.067
746	746	7.069
747	747	5.056
748	748	15.273
749	749	4.137
750	750	20.114
751	751	0
752	752	5.608
753	753	12.585
754	754	34.904999
755	755	25.721001
756	756	10.838
757	757	1.471
758	758	14.884
759	759	6.334
760	760	14.884
761	761	5.056
762	762	14.424
763	763	11.205
764	764	5.883
765	765	4.596
766	766	9.367
767	767	2.39
768	768	6.886
769	769	11.573
770	770	5.056
771	771	12.126
772	772	8.541
773	773	6.518
774	774	4.045
775	775	13.136
776	776	10.32
777	777	0
778	778	13.32
779	779	1.379
780	780	5.056
781	781	3.769
782	782	13.136
783	783	7.712
784	784	3.493
785	785	9.552
786	786	0
787	787	22.228001
788	788	4.229
789	789	0
790	790	49.962002
791	791	0
792	792	10.287
793	793	0.643
794	794	7.988
795	795	11.824
796	796	19.562
797	797	0
798	798	6.518
799	799	0
800	800	0
801	801	0
802	802	5.056
803	803	4.229
804	804	40.731998
805	805	12.31
806	806	0
807	807	0
808	808	17.641001
809	809	28.377001
810	810	5.24
811	811	3.126
812	812	0
813	813	12.034
814	814	14.792
815	815	14.792
816	816	8.357
817	817	0
818	818	3.493
819	819	0
820	820	29.582001
821	821	0
822	822	0
823	823	3.493
824	824	2.942
825	825	0
826	826	0
827	827	1.287
828	828	5.24
829	829	0
830	830	10.195
831	831	10.838
832	832	3.677
833	833	0
834	834	21.927999
835	835	16.722
836	836	0
837	837	7.62
838	838	17.641001
839	839	2.672
840	840	0
841	841	8.815
842	842	6.518
843	843	4.229
844	844	0
845	845	13.044
846	846	13.504
847	847	10.103
848	848	0
849	849	17.273001
850	850	11.573
851	851	13.044
852	852	10.103
853	853	7.437
854	854	0
855	855	0
856	856	0
857	857	4.045
858	858	16.077999
859	859	8.08
860	860	17.986
861	861	19.837999
862	862	12.126
863	863	0
864	864	0
865	865	16.722
866	866	5.883
867	867	8.265
868	868	7.162
869	869	0
870	870	6.159
871	871	3.309
872	872	7.988
873	873	9.552
874	874	0
875	875	7.804
876	876	0
877	877	10.287
878	878	33.387001
879	879	0
880	880	0
881	881	0
882	882	4.504
883	883	7.254
884	884	9.091
885	885	0
886	886	11.85
887	887	2.094
888	888	0.735
889	889	10.011
890	890	14.056
891	891	20.298
892	892	46.469002
893	893	0
894	894	10.287
895	895	14.332
896	896	7.254
897	897	1.103
898	898	0
899	899	6.426
900	900	10.379
901	901	20.573
902	902	8.815
903	903	0
904	904	29.997
905	905	8.907
906	906	9.091
907	907	23.228001
908	908	19.811001
909	909	0.919
910	910	10.563
911	911	32.146999
912	912	37.019001
913	913	9.46
914	914	29.306
915	915	0
916	916	0
917	917	9.541
918	918	5.424
919	919	24.159
920	920	4.045
921	921	0
922	922	3.401
923	923	0
924	924	0
925	925	4.321
926	926	0
927	927	0
928	928	0
929	929	24.802
930	930	7.437
931	931	0
932	932	0
933	933	0
934	934	0
935	935	10.287
936	936	0
937	937	0
938	938	0
939	939	10.287
940	940	0
941	941	0
942	942	3.769
943	943	7.437
944	944	0.368
945	945	16.906
946	946	0
947	947	11.297
948	948	20.389999
949	949	3.126
950	950	0.368
951	951	0.643
952	952	16.445
953	953	0
954	954	8.907
955	955	17.365
956	956	0
957	957	10.93
958	958	3.034
959	959	15.159
960	960	0.919
961	961	3.217
962	962	9.275
963	963	12.31
964	964	23.021999
965	965	7.988
966	966	0
967	967	0
968	968	9.367
969	969	0
970	970	1.747
971	971	0
972	972	0
973	973	7.896
974	974	0.184
975	975	2.85
976	976	5.24
977	977	0
978	978	2.482
979	979	9.091
980	980	6.334
981	981	0
982	982	11.481
983	983	11.297
984	984	0
985	985	0
986	986	0
987	987	0
988	988	16.263
989	989	0
990	990	0
991	991	0
992	992	2.942
993	993	3.02
994	994	2.008
995	995	4.78
996	996	3.034
997	997	3.034
998	998	7.069
999	999	12.402
1000	1000	4.126
1001	1001	1.643
1002	1002	5.148
1003	1003	0
1004	1004	11.205
1005	1005	4.137
1006	1006	0
1007	1007	0
1008	1008	0
1009	1009	23.330999
1010	1010	8.541
1011	1011	13.504
1012	1012	8.357
1013	1013	0
1014	1014	16.445
1015	1015	16.997999
1016	1016	58.217999
1017	1017	0
1018	1018	0
1019	1019	0
1020	1020	36.192001
1021	1021	0
1022	1022	1.839
1023	1023	0
1024	1024	17.273001
1025	1025	0
1026	1026	3.769
1027	1027	29.836
1028	1028	6.034
1029	1029	27.836
1030	1030	23.136
1031	1031	0
1032	1032	9.162
1033	1033	9.783
1034	1034	6.159
1035	1035	7.148
1036	1036	7.162
1037	1037	12.195
1038	1038	9.265
1039	1039	26.181
1040	1040	0
1041	1041	1.103
1042	1042	1.103
1043	1043	0
1044	1044	0
1045	1045	1.747
1046	1046	2.942
1047	1047	0
1048	1048	0
1049	1049	0
1050	1050	0
1051	1051	21.677
1052	1052	0
1053	1053	8.723
1054	1054	6.978
1055	1055	5.975
1056	1056	6.426
1057	1057	0
1058	1058	16.077999
1059	1059	54.549999
1060	1060	36.651001
1061	1061	7.437
1062	1062	0
1063	1063	0
1064	1064	3.126
1065	1065	0
1066	1066	16.17
1067	1067	5.24
1068	1068	0.919
1069	1069	0
1070	1070	0
1071	1071	1.103
1072	1072	4.321
1073	1073	3.769
1074	1074	6.067
1075	1075	9.367
1076	1076	1.287
1077	1077	11.297
1078	1078	4.045
1079	1079	10.195
1080	1080	8.907
1081	1081	0
1082	1082	7.069
1083	1083	4.688
1084	1084	4.688
1085	1085	0
1086	1086	1.103
1087	1087	9.183
1088	1088	6.159
1089	1089	11.297
1090	1090	6.518
1091	1091	6.886
1092	1092	0
1093	1093	0
1094	1094	6.518
1095	1095	0
1096	1096	0
1097	1097	24.434
1098	1098	0
1099	1099	5.7
1100	1100	2.482
1101	1101	0
1102	1102	9.644
1103	1103	8.08
1104	1104	12.677
1105	1105	12.585
1106	1106	35.457001
1107	1107	43.721001
1108	1108	0
1109	1109	2.114
1110	1110	8.815
1111	1111	0
1112	1112	0
1113	1113	5.24
1114	1114	0
1115	1115	0
1116	1116	5.24
1117	1117	6.793
1118	1118	5.7
1119	1119	0
1120	1120	0
1121	1121	0
1122	1122	12.677
1123	1123	0
1124	1124	5.148
1125	1125	5.424
1126	1126	6.159
1127	1127	0
1128	1128	9.091
1129	1129	0
1130	1130	3.677
1131	1131	0
1132	1132	10.195
1133	1133	9.644
1134	1134	2.758
1135	1135	0
1136	1136	10.103
1137	1137	2.769
1138	1138	11.481
1139	1139	1.103
1140	1140	15.25
1141	1141	14.332
1142	1142	17.733
1143	1143	5.975
1144	1144	4.504
1145	1145	11.573
1146	1146	15.618
1147	1147	10.379
1148	1148	4.688
1149	1149	7.437
1150	1150	15.022
1151	1151	0
1152	1152	0
1153	1153	0
1154	1154	5.056
1155	1155	8.999
1156	1156	1.287
1157	1157	0
1158	1158	0
1159	1159	0
1160	1160	11.573
1161	1161	0
1162	1162	0
1163	1163	8.449
1164	1164	0
1165	1165	1.655
1166	1166	0
1167	1167	0
1168	1168	7.254
1169	1169	10.287
1170	1170	10.011
1171	1171	16.424
1172	1172	4.872
1173	1173	4.688
1174	1174	4.872
1175	1175	57.207001
1176	1176	9.183
1177	1177	10.195
1178	1178	0
1179	1179	12.31
1180	1180	0
1181	1181	5.7
1182	1182	7.346
1183	1183	13.412
1184	1184	6.305
1185	1185	8.357
1186	1186	6.886
1187	1187	16.263
1188	1188	0
1189	1189	0
1190	1190	24.341999
1191	1191	9.183
1192	1192	14.884
1193	1193	17.641001
1194	1194	3.126
1195	1195	21.493
1196	1196	0
1197	1197	4.321
1198	1198	15.342
1199	1199	0
1200	1200	0
1201	1201	13.773
1202	1202	19.450001
1203	1203	23.643999
1204	1204	9.71
1205	1205	12.074
1206	1206	11.723
1207	1207	2.101
1208	1208	0
1209	1209	0
1210	1210	14.074
1211	1211	21.330999
1212	1212	0
1213	1213	0
1214	1214	7.083
1215	1215	15.751
1216	1216	7.253
1217	1217	12.861
1218	1218	2.977
1219	1219	0
1220	1220	14.349
1221	1221	1.313
1222	1222	0
1223	1223	11.373
1224	1224	5.866
1225	1225	0
1226	1226	0
1227	1227	0
1228	1228	4.465
1229	1229	16.538
1230	1230	0
1231	1231	0
1232	1232	16.013
1233	1233	7.432
1234	1234	27.122999
1235	1235	6.033
1236	1236	6.033
1237	1237	1.226
1238	1238	2.364
1239	1239	0
1240	1240	15.312
1241	1241	8.658
1242	1242	6.469
1243	1243	0
1244	1244	27.823
1245	1245	5.778
1246	1246	2.014
1247	1247	9.009
1248	1248	0
1249	1249	27.648001
1250	1250	25.459999
1251	1251	11.723
1252	1252	0
1253	1253	0
1254	1254	6.469
1255	1255	4.553
1256	1256	0
1257	1257	0
1258	1258	9.447
1259	1259	1.138
1260	1260	19.594
1261	1261	0
1262	1262	13.824
1263	1263	12.773
1264	1264	0
1265	1265	0
1266	1266	17.587999
1267	1267	8.046
1268	1268	3.59
1269	1269	15.548
1270	1270	3.59
1271	1271	0
1272	1272	2.889
1273	1273	2.977
1274	1274	0
1275	1275	0
1276	1276	22.132999
1277	1277	13.999
1278	1278	14.962
1279	1279	0
1280	1280	3.239
1281	1281	0
1282	1282	11.811
1283	1283	6.732
1284	1284	8.469
1285	1285	3.852
1286	1286	9.71
1287	1287	5.866
1288	1288	0
1289	1289	5.147
1290	1290	15.662
1291	1291	20.382
1292	1292	2.189
1293	1293	11.461
1294	1294	7.784
1295	1295	7.871
1296	1296	6.558
1297	1297	6.821
1298	1298	0
1299	1299	0
1300	1300	0
1301	1301	7.257
1302	1302	2.626
1303	1303	1.576
1304	1304	14.962
1305	1305	0
1306	1306	0
1307	1307	0
1308	1308	13.65
1309	1309	2.721
1310	1310	6.208
1311	1311	2.626
1312	1312	11.286
1313	1313	5.691
1314	1314	2.539
1315	1315	0
1316	1316	4.027
1317	1317	2.977
1318	1318	0
1319	1319	0
1320	1320	11.185
1321	1321	0
1322	1322	6.469
1323	1323	0
1324	1324	25.985001
1325	1325	13.824
1326	1326	19.280001
1327	1327	1.926
1328	1328	6.732
1329	1329	26.072001
1330	1330	14.7
1331	1331	1.576
1332	1332	8.571
1333	1333	12.423
1334	1334	0
1335	1335	0
1336	1336	7.257
1337	1337	3.852
1338	1338	8.033
1339	1339	2.014
1340	1340	17.93
1341	1341	0
1342	1342	8.921
1343	1343	0
1344	1344	0
1345	1345	11.447
1346	1346	13.723
1347	1347	5.603
1348	1348	12.598
1349	1349	4.662
1350	1350	0
1351	1351	4.465
1352	1352	2.626
1353	1353	0
1354	1354	2.714
1355	1355	14.612
1356	1356	17.677
1357	1357	14.787
1358	1358	15.662
1359	1359	2.889
1360	1360	10.497
1361	1361	2.014
1362	1362	0
1363	1363	21.17
1364	1364	12.685
1365	1365	0
1366	1366	15.488
1367	1367	15.662
1368	1368	14.349
1369	1369	3.677
1370	1370	0
1371	1371	0
1372	1372	9.009
1373	1373	1.263
1374	1374	4.99
1375	1375	8.396
1376	1376	0
1377	1377	1.313
1378	1378	0
1379	1379	6.732
1380	1380	17.93
1381	1381	14.612
1382	1382	0
1383	1383	0
1384	1384	0
1385	1385	9.009
1386	1386	14.7
1387	1387	15.824
1388	1388	9.009
1389	1389	11.548
1390	1390	8.134
1391	1391	7.784
1392	1392	0
1393	1393	7.083
1394	1394	0
1395	1395	0.438
1396	1396	0
1397	1397	0
1398	1398	5.516
1399	1399	10.759
1400	1400	0
1401	1401	0
1402	1402	4.553
1403	1403	8.483
1404	1404	10.322
1405	1405	2.889
1406	1406	3.59
1407	1407	0
1408	1408	14.612
1409	1409	3.239
1410	1410	7.083
1411	1411	9.009
1412	1412	0
1413	1413	0
1414	1414	1.313
1415	1415	14.612
1416	1416	25.368
1417	1417	11.447
1418	1418	11.986
1419	1419	10.409
1420	1420	4.553
1421	1421	4.553
1422	1422	2.014
1423	1423	0
1424	1424	4.553
1425	1425	1.226
1426	1426	20.474001
1427	1427	1.926
1428	1428	3.327
1429	1429	7.083
1430	1430	4.553
1431	1431	0
1432	1432	0
1433	1433	9.972
1434	1434	9.622
1435	1435	20.207001
1436	1436	4.553
1437	1437	1.576
1438	1438	4.728
1439	1439	0
1440	1440	0
1441	1441	5.691
1442	1442	3.239
1443	1443	0
1444	1444	17.413
1445	1445	2.977
1446	1446	4.903
1447	1447	5.866
1448	1448	0
1449	1449	0
1450	1450	11.286
1451	1451	2.014
1452	1452	11.548
1453	1453	9.622
1454	1454	2.977
1455	1455	0
1456	1456	0
1457	1457	4.815
1458	1458	5.516
1459	1459	0
1460	1460	0
1461	1461	15.4
1462	1462	11.723
1463	1463	1.051
1464	1464	1.576
1465	1465	0
1466	1466	0
1467	1467	17.239
1468	1468	0
1469	1469	16.188999
1470	1470	0
1471	1471	4.903
1472	1472	14.087
1473	1473	9.71
1474	1474	5.866
1475	1475	10.322
1476	1476	18.105
1477	1477	11.286
1478	1478	12.861
1479	1479	7.083
1480	1480	3.239
1481	1481	14.087
1482	1482	16.538
1483	1483	10.322
1484	1484	0
1485	1485	4.728
1486	1486	3.014
1487	1487	10.759
1488	1488	14.524
1489	1489	19.243
1490	1490	45.919998
1491	1491	0
1492	1492	6.12
1493	1493	7.083
1494	1494	0
1495	1495	6.996
1496	1496	12.948
1497	1497	7.695
1498	1498	0
1499	1499	0
1500	1500	2.802
1501	1501	2.977
1502	1502	0
1503	1503	0
1504	1504	56.672001
1505	1505	52.564999
1506	1506	11.548
1507	1507	11.723
1508	1508	24.584
1509	1509	6.732
1510	1510	7.17
1511	1511	0
1512	1512	19.156
1513	1513	4.014
1514	1514	9.009
1515	1515	6.12
1516	1516	7.52
1517	1517	14.087
1518	1518	12.948
1519	1519	3.705
1520	1520	0
1521	1521	0.263
1522	1522	0
1523	1523	0
1524	1524	0
1525	1525	12.948
1526	1526	6.382
1527	1527	13.636
1528	1528	11.286
1529	1529	5.778
1530	1530	5.953
1531	1531	0
1532	1532	0
1533	1533	9.972
1534	1534	10.672
1535	1535	3.064
1536	1536	14.874
1537	1537	14.612
1538	1538	15.576
1539	1539	0
1540	1540	7.608
1541	1541	7.608
1542	1542	8.921
1543	1543	25.584
1544	1544	13.912
1545	1545	2.977
1546	1546	20.207001
1547	1547	9.046
1548	1548	0
1549	1549	10.658
1550	1550	13.562
1551	1551	4.903
1552	1552	13.999
1553	1553	4.027
1554	1554	2.714
1555	1555	1.663
1556	1556	13.461
1557	1557	0.35
1558	1558	0.263
1559	1559	0.263
1560	1560	0
1561	1561	0
1562	1562	0
1563	1563	0
1564	1564	0
1565	1565	50.813999
1566	1566	5.165
1567	1567	8.746
1568	1568	2.889
1569	1569	0
1570	1570	0
1571	1571	7.608
1572	1572	23.445999
1573	1573	19.156
1574	1574	12.598
1575	1575	9.447
1576	1576	6.908
1577	1577	0
1578	1578	11.286
1579	1579	13.636
1580	1580	6.732
1581	1581	0
1582	1582	7.608
1583	1583	0
1584	1584	10.322
1585	1585	11.723
1586	1586	2.014
1587	1587	30.528
1588	1588	4.728
1589	1589	0
1590	1590	8.396
1591	1591	0
1592	1592	0
1593	1593	9.71
1594	1594	12.861
1595	1595	1.839
1596	1596	11.286
1597	1597	5.253
1598	1598	13.65
1599	1599	3.239
1600	1600	36.298
1601	1601	0
1602	1602	7.407
1603	1603	7.504
1604	1604	4.815
1605	1605	11.548
1606	1606	8.504
1607	1607	7.214
1608	1608	1.445
1609	1609	10.672
1610	1610	3.37
1611	1611	8.562
1612	1612	6.636
1613	1613	18.657
1614	1614	6.874
1615	1615	1.926
1616	1616	9.044
1617	1617	16.354
1618	1618	0
1619	1619	9.622
1620	1620	16.941
1621	1621	0
1622	1622	19.427999
1623	1623	6.251
1624	1624	4.815
1625	1625	7.695
1626	1626	5.2
1627	1627	6.251
1628	1628	10.393
1629	1629	2.697
1630	1630	8.177
1631	1631	0
1632	1632	0
1633	1633	6.444
1634	1634	5.49
1635	1635	8.274
1636	1636	0
1637	1637	8.658
1638	1638	4.815
1639	1639	3.948
1640	1640	17.23
1641	1641	6.732
1642	1642	2.985
1643	1643	6.236
1644	1644	8.216
1645	1645	0.963
1646	1646	0.385
1647	1647	0
1648	1648	0
1649	1649	0
1650	1650	0
1651	1651	2.889
1652	1652	6.732
1653	1653	18.569
1654	1654	2.889
1655	1655	5.586
1656	1656	3.697
1657	1657	11.933
1658	1658	20.607
1659	1659	4.045
1660	1660	6.821
1661	1661	5.586
1662	1662	8.362
1663	1663	5.962
1664	1664	15.777
1665	1665	0
1666	1666	6.058
